## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_NODE_23706_length_2282_cov_29_587_ID_47411,7,VIRSorter_NODE_23706_length_2282_cov_29_587_ID_47411,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2379_length_11480_cov_11_0396_ID_4757,24,VIRSorter_NODE_2379_length_11480_cov_11_0396_ID_4757,24,3,,,,12.12810789330123,gene_4-gene_22:7.41809713147910,,
VIRSorter_NODE_2389_length_11453_cov_6_5724_ID_4777,18,VIRSorter_NODE_2389_length_11453_cov_6_5724_ID_4777,18,3,,,,9.00225434073630,gene_5-gene_14:2.78819290161879,,
VIRSorter_NODE_23925_length_2268_cov_54_2583_ID_47849,8,VIRSorter_NODE_23925_length_2268_cov_54_2583_ID_47849,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_2395_length_11436_cov_4_01353_ID_4789,14,VIRSorter_NODE_2395_length_11436_cov_4_01353_ID_4789,14,3,,,,7.11149407223115,7.11149407223115,,
VIRSorter_NODE_2396_length_11432_cov_2_68226_ID_4791,11,VIRSorter_NODE_2396_length_11432_cov_2_68226_ID_4791,11,3,,,,6.03455293414856,6.03455293414856,,
VIRSorter_NODE_24053_length_2259_cov_2_29315_ID_48105,7,VIRSorter_NODE_24053_length_2259_cov_2_29315_ID_48105,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2406_length_11397_cov_3_28625_ID_4811,19,VIRSorter_NODE_2406_length_11397_cov_3_28625_ID_4811,19,3,,,,9.50707454582360,gene_7-gene_19:5.95525226098639,,
VIRSorter_NODE_24070_length_2259_cov_3_84146_ID_48139,10,VIRSorter_NODE_24070_length_2259_cov_3_84146_ID_48139,10,3,,,,5.91970380806202,3.30622185284791,,
VIRSorter_NODE_24075_length_2258_cov_1_31347_ID_48149,8,VIRSorter_NODE_24075_length_2258_cov_1_31347_ID_48149,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_24084_length_2258_cov_2_084_ID_48167,9,VIRSorter_NODE_24084_length_2258_cov_2_084_ID_48167,9,3,,,,5.32773342725582,2.80707201587116,,
VIRSorter_NODE_2410_length_11391_cov_4_73384_ID_4819,26,VIRSorter_NODE_2410_length_11391_cov_4_73384_ID_4819,26,3,,,,gene_1-gene_25:12.61456808933746,gene_1-gene_25:6.63049975353637,,
VIRSorter_NODE_24191_length_2251_cov_3_0904_ID_48381,7,VIRSorter_NODE_24191_length_2251_cov_3_0904_ID_48381,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2419_length_11375_cov_10_9227_ID_4837,20,VIRSorter_NODE_2419_length_11375_cov_10_9227_ID_4837,20,3,,,,gene_1-gene_18:8.83592291896977,gene_9-gene_18:2.62186147985226,,
VIRSorter_NODE_24235_length_2247_cov_5_53019_ID_48469,8,VIRSorter_NODE_24235_length_2247_cov_5_53019_ID_48469,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_24236_length_2247_cov_4_63066_ID_48471,7,VIRSorter_NODE_24236_length_2247_cov_4_63066_ID_48471,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_24262_length_2245_cov_2_6322_ID_48523,8,VIRSorter_NODE_24262_length_2245_cov_2_6322_ID_48523,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_24275_length_2245_cov_12_9655_ID_48549,7,VIRSorter_NODE_24275_length_2245_cov_12_9655_ID_48549,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2441_length_11311_cov_11_1936_ID_4881,18,VIRSorter_NODE_2441_length_11311_cov_11_1936_ID_4881,18,3,,,,9.00225434073630,7.27514789349796,,
VIRSorter_NODE_24443_length_2235_cov_4_83159_ID_48885,7,VIRSorter_NODE_24443_length_2235_cov_4_83159_ID_48885,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_24465_length_2233_cov_13_7061_ID_48929,8,VIRSorter_NODE_24465_length_2233_cov_13_7061_ID_48929,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_24483_length_2232_cov_7_64751_ID_48965,9,VIRSorter_NODE_24483_length_2232_cov_7_64751_ID_48965,9,3,,,,5.32773342725582,5.32773342725582,,
VIRSorter_NODE_24487_length_2232_cov_1_8076_ID_48973,9,VIRSorter_NODE_24487_length_2232_cov_1_8076_ID_48973,9,3,,,,5.32773342725582,5.32773342725582,,
VIRSorter_NODE_24521_length_2231_cov_4_10694_ID_49041,7,VIRSorter_NODE_24521_length_2231_cov_4_10694_ID_49041,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_24556_length_2228_cov_1_99857_ID_49111,7,VIRSorter_NODE_24556_length_2228_cov_1_99857_ID_49111,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2456_length_11268_cov_3_88233_ID_4911,22,VIRSorter_NODE_2456_length_11268_cov_3_88233_ID_4911,22,3,,,,11.06430698541536,gene_4-gene_20:3.85099016966974,,
VIRSorter_NODE_2457_length_11265_cov_3_17445_ID_4913,17,VIRSorter_NODE_2457_length_11265_cov_3_17445_ID_4913,17,3,,,,8.50719397293815,8.50719397293815,,
VIRSorter_NODE_24584_length_2226_cov_11_535_ID_49167,7,VIRSorter_NODE_24584_length_2226_cov_11_535_ID_49167,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_24604_length_2224_cov_4_59943_ID_49207,8,VIRSorter_NODE_24604_length_2224_cov_4_59943_ID_49207,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_24657_length_2222_cov_225_49_ID_49313,8,VIRSorter_NODE_24657_length_2222_cov_225_49_ID_49313,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_24674_length_2221_cov_1_44269_ID_49347,8,VIRSorter_NODE_24674_length_2221_cov_1_44269_ID_49347,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_24678_length_2220_cov_2_26039_ID_49355,8,VIRSorter_NODE_24678_length_2220_cov_2_26039_ID_49355,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_24693_length_2220_cov_4_97516_ID_49385,8,VIRSorter_NODE_24693_length_2220_cov_4_97516_ID_49385,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_24875_length_2209_cov_4_01585_ID_49749,7,VIRSorter_NODE_24875_length_2209_cov_4_01585_ID_49749,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_24907_length_2206_cov_3_52429_ID_49813,7,VIRSorter_NODE_24907_length_2206_cov_3_52429_ID_49813,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_24909_length_2206_cov_1_0659_ID_49817,7,VIRSorter_NODE_24909_length_2206_cov_1_0659_ID_49817,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2490_length_11148_cov_3_22267_ID_4979,17,VIRSorter_NODE_2490_length_11148_cov_3_22267_ID_4979,17,3,,,,8.50719397293815,gene_4-gene_14:2.25801971198418,,
VIRSorter_NODE_24971_length_2203_cov_4_21243_ID_49941,9,VIRSorter_NODE_24971_length_2203_cov_4_21243_ID_49941,9,3,,,,5.32773342725582,3.89359133625594,,
VIRSorter_NODE_24973_length_2203_cov_1_67389_ID_49945,7,VIRSorter_NODE_24973_length_2203_cov_1_67389_ID_49945,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_24976_length_2203_cov_24_8565_ID_49951,8,VIRSorter_NODE_24976_length_2203_cov_24_8565_ID_49951,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2500_length_11084_cov_6_76955_ID_4999,12,VIRSorter_NODE_2500_length_11084_cov_6_76955_ID_4999,12,3,,,,6.32549331929078,gene_1-gene_10:2.52807060246427,,
VIRSorter_NODE_25031_length_2200_cov_1_85962_ID_50061,7,VIRSorter_NODE_25031_length_2200_cov_1_85962_ID_50061,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_25044_length_2199_cov_2_35039_ID_50087,7,VIRSorter_NODE_25044_length_2199_cov_2_35039_ID_50087,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_25050_length_2199_cov_1_95463_ID_50099,7,VIRSorter_NODE_25050_length_2199_cov_1_95463_ID_50099,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_25116_length_2195_cov_2_04884_ID_50231,7,VIRSorter_NODE_25116_length_2195_cov_2_04884_ID_50231,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_25150_length_2194_cov_1_80213_ID_50299,9,VIRSorter_NODE_25150_length_2194_cov_1_80213_ID_50299,9,3,,,,5.32773342725582,3.89359133625594,,
VIRSorter_NODE_25151_length_2194_cov_6_1969_ID_50301,8,VIRSorter_NODE_25151_length_2194_cov_6_1969_ID_50301,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_25186_length_2192_cov_1_93172_ID_50371,8,VIRSorter_NODE_25186_length_2192_cov_1_93172_ID_50371,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_25224_length_2190_cov_1_22346_ID_50447,7,VIRSorter_NODE_25224_length_2190_cov_1_22346_ID_50447,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_25264_length_2188_cov_35_049_ID_50527,8,VIRSorter_NODE_25264_length_2188_cov_35_049_ID_50527,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2527_length_10985_cov_8_77924_ID_5053,25,VIRSorter_NODE_2527_length_10985_cov_8_77924_ID_5053,25,3,,,,gene_2-gene_25:12.07375023097864,gene_4-gene_19:4.31169693456281,,
VIRSorter_NODE_252_length_38959_cov_12_7142_ID_503,47,VIRSorter_NODE_252_length_38959_cov_12_7142_ID_503,47,3,,,,24.95278968991218,gene_2-gene_43:13.72520137482384,gene_1-gene_41:2.72700965643683,
VIRSorter_NODE_2537_length_10952_cov_10_7829_ID_5073,19,VIRSorter_NODE_2537_length_10952_cov_10_7829_ID_5073,19,3,,,,9.50707454582360,6.33027403047121,,
VIRSorter_NODE_25420_length_2179_cov_1_96735_ID_50839,10,VIRSorter_NODE_25420_length_2179_cov_1_96735_ID_50839,10,3,,,,5.91970380806202,4.44140541539413,,
VIRSorter_NODE_2548_length_10918_cov_3_34214_ID_5095,17,VIRSorter_NODE_2548_length_10918_cov_3_34214_ID_5095,17,3,,,,8.50719397293815,6.80443249078153,,
VIRSorter_NODE_25508_length_2174_cov_5_14411_ID_51015,7,VIRSorter_NODE_25508_length_2174_cov_5_14411_ID_51015,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2550_length_10916_cov_4_95468_ID_5099,15,VIRSorter_NODE_2550_length_10916_cov_4_95468_ID_5099,15,3,,,,gene_3-gene_15:6.37339565574671,2.51690785110168,,
VIRSorter_NODE_25523_length_2172_cov_1_2357_ID_51045,7,VIRSorter_NODE_25523_length_2172_cov_1_2357_ID_51045,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2558_length_10896_cov_14_4506_ID_5115,26,VIRSorter_NODE_2558_length_10896_cov_14_4506_ID_5115,26,3,,,,11.32224335559298,gene_4-gene_24:3.57501677571611,,
VIRSorter_NODE_25626_length_2166_cov_4_62531_ID_51251,7,VIRSorter_NODE_25626_length_2166_cov_4_62531_ID_51251,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2563_length_10882_cov_9_1801_ID_5125,10,VIRSorter_NODE_2563_length_10882_cov_9_1801_ID_5125,10,3,,,,4.44140541539413,2.39309824242423,,
VIRSorter_NODE_25668_length_2163_cov_1_13949_ID_51335,7,VIRSorter_NODE_25668_length_2163_cov_1_13949_ID_51335,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2570_length_10867_cov_8_62896_ID_5139-circular,18,VIRSorter_NODE_2570_length_10867_cov_8_62896_ID_5139-circular,18,3,,,,7.27514789349796,gene_5-gene_18:2.64474898926904,,
VIRSorter_NODE_25728_length_2160_cov_2_94343_ID_51455,8,VIRSorter_NODE_25728_length_2160_cov_2_94343_ID_51455,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_25757_length_2159_cov_1_91339_ID_51513,8,VIRSorter_NODE_25757_length_2159_cov_1_91339_ID_51513,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_25817_length_2155_cov_1_39004_ID_51633,8,VIRSorter_NODE_25817_length_2155_cov_1_39004_ID_51633,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2582_length_10841_cov_14_3427_ID_5163,30,VIRSorter_NODE_2582_length_10841_cov_14_3427_ID_5163,30,3,,,,11.81948463870561,gene_1-gene_18:5.16238660569323,,
VIRSorter_NODE_25867_length_2153_cov_15_7971_ID_51733,7,VIRSorter_NODE_25867_length_2153_cov_15_7971_ID_51733,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_25887_length_2152_cov_2_20198_ID_51773,8,VIRSorter_NODE_25887_length_2152_cov_2_20198_ID_51773,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2593_length_10822_cov_6_15381_ID_5185,22,VIRSorter_NODE_2593_length_10822_cov_6_15381_ID_5185,22,3,,,,11.06430698541536,7.75925377976662,,
VIRSorter_NODE_25_length_76704_cov_8_03398_ID_49-circular,118,VIRSorter_NODE_25_length_76704_cov_8_03398_ID_49-circular,118,3,,,,gene_22-gene_119:51.79151302304158,gene_22-gene_114:22.98139443465935,gene_22-gene_119:8.04208590865119,
VIRSorter_NODE_2603_length_10800_cov_4_73241_ID_5205,19,VIRSorter_NODE_2603_length_10800_cov_4_73241_ID_5205,19,3,,,,gene_2-gene_19:7.18799771777906,gene_3-gene_13:2.07395952325723,,
VIRSorter_NODE_2610_length_10783_cov_5_09844_ID_5219,19,VIRSorter_NODE_2610_length_10783_cov_5_09844_ID_5219,19,3,,,,9.50707454582360,gene_1-gene_16:4.70487315343878,,
VIRSorter_NODE_26132_length_2137_cov_3_62239_ID_52263,7,VIRSorter_NODE_26132_length_2137_cov_3_62239_ID_52263,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2618_length_10761_cov_60_1718_ID_5235,26,VIRSorter_NODE_2618_length_10761_cov_60_1718_ID_5235,26,3,,,,13.20653847014366,gene_1-gene_25:5.53482975603421,,
VIRSorter_NODE_26210_length_2133_cov_197_225_ID_52419,8,VIRSorter_NODE_26210_length_2133_cov_197_225_ID_52419,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_26244_length_2131_cov_2_29491_ID_52487,8,VIRSorter_NODE_26244_length_2131_cov_2_29491_ID_52487,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_26263_length_2131_cov_9_51497_ID_52525,7,VIRSorter_NODE_26263_length_2131_cov_9_51497_ID_52525,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_26266_length_2130_cov_1_1318_ID_52531,8,VIRSorter_NODE_26266_length_2130_cov_1_1318_ID_52531,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_26325_length_2128_cov_4_74563_ID_52649,11,VIRSorter_NODE_26325_length_2128_cov_4_74563_ID_52649,11,3,,,,6.03455293414856,6.03455293414856,,
VIRSorter_NODE_2643_length_10695_cov_3_38323_ID_5285,22,VIRSorter_NODE_2643_length_10695_cov_3_38323_ID_5285,22,3,,,,11.06430698541536,gene_6-gene_22:6.40169359922773,,
VIRSorter_NODE_2645_length_10692_cov_695_4_ID_5289,9,VIRSorter_NODE_2645_length_10692_cov_695_4_ID_5289,9,3,,,,5.32773342725582,5.32773342725582,,
VIRSorter_NODE_26548_length_2115_cov_1_49296_ID_53095,7,VIRSorter_NODE_26548_length_2115_cov_1_49296_ID_53095,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_26559_length_2114_cov_2_21943_ID_53117,7,VIRSorter_NODE_26559_length_2114_cov_2_21943_ID_53117,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2655_length_10672_cov_69_5268_ID_5309,11,VIRSorter_NODE_2655_length_10672_cov_69_5268_ID_5309,11,3,,,,6.03455293414856,3.33720095803181,,
VIRSorter_NODE_2658_length_10661_cov_18_522_ID_5315,10,VIRSorter_NODE_2658_length_10661_cov_18_522_ID_5315,10,3,,,,5.91970380806202,2.39309824242423,,
VIRSorter_NODE_2660_length_10653_cov_5_35322_ID_5319,30,VIRSorter_NODE_2660_length_10653_cov_5_35322_ID_5319,30,3,,,,15.39549944429393,gene_1-gene_27:10.13556914507262,,
VIRSorter_NODE_26613_length_2112_cov_1_62015_ID_53225,8,VIRSorter_NODE_26613_length_2112_cov_1_62015_ID_53225,8,3,,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_26668_length_2110_cov_1_46899_ID_53335,8,VIRSorter_NODE_26668_length_2110_cov_1_46899_ID_53335,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2669_length_10639_cov_4_27264_ID_5337,20,VIRSorter_NODE_2669_length_10639_cov_4_27264_ID_5337,20,3,,,,8.24781460697264,gene_2-gene_20:6.25109278442359,,
VIRSorter_NODE_26734_length_2106_cov_5_74735_ID_53467,7,VIRSorter_NODE_26734_length_2106_cov_5_74735_ID_53467,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_26766_length_2104_cov_4_65301_ID_53531,7,VIRSorter_NODE_26766_length_2104_cov_4_65301_ID_53531,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_26782_length_2103_cov_1_78745_ID_53563,7,VIRSorter_NODE_26782_length_2103_cov_1_78745_ID_53563,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2684_length_10600_cov_55_6505_ID_5367,11,VIRSorter_NODE_2684_length_10600_cov_55_6505_ID_5367,11,3,,,,gene_2-gene_11:5.44258255334236,gene_2-gene_11:5.44258255334236,,
VIRSorter_NODE_2685_length_10590_cov_35_5217_ID_5369-circular,14,VIRSorter_NODE_2685_length_10590_cov_35_5217_ID_5369-circular,14,3,,,,gene_1-gene_12:5.92755331061875,gene_1-gene_11:2.63823095369579,,
VIRSorter_NODE_26871_length_2099_cov_2_51268_ID_53741,8,VIRSorter_NODE_26871_length_2099_cov_2_51268_ID_53741,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_26896_length_2098_cov_3_45205_ID_53791,7,VIRSorter_NODE_26896_length_2098_cov_3_45205_ID_53791,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2690_length_10575_cov_3_18559_ID_5379,20,VIRSorter_NODE_2690_length_10575_cov_3_18559_ID_5379,20,3,,,,gene_2-gene_20:9.42789329977598,gene_4-gene_20:5.16454328541226,,
VIRSorter_NODE_26932_length_2096_cov_2_51295_ID_53863,7,VIRSorter_NODE_26932_length_2096_cov_2_51295_ID_53863,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2696_length_10567_cov_5_71418_ID_5391,12,VIRSorter_NODE_2696_length_10567_cov_5_71418_ID_5391,12,3,,,,6.32549331929078,2.54698166147845,,
VIRSorter_NODE_2700_length_10556_cov_2_81273_ID_5399,22,VIRSorter_NODE_2700_length_10556_cov_2_81273_ID_5399,22,3,,,,11.06430698541536,gene_1-gene_20:3.32392014974023,,
VIRSorter_NODE_27114_length_2086_cov_0_917815_ID_54227,7,VIRSorter_NODE_27114_length_2086_cov_0_917815_ID_54227,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_27119_length_2086_cov_2_38846_ID_54237,7,VIRSorter_NODE_27119_length_2086_cov_2_38846_ID_54237,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_27148_length_2084_cov_1_1165_ID_54295,7,VIRSorter_NODE_27148_length_2084_cov_1_1165_ID_54295,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2725_length_10490_cov_8_98707_ID_5449,10,VIRSorter_NODE_2725_length_10490_cov_8_98707_ID_5449,10,3,,,,5.91970380806202,3.30622185284791,,
VIRSorter_NODE_27262_length_2079_cov_9_18033_ID_54523,10,VIRSorter_NODE_27262_length_2079_cov_9_18033_ID_54523,10,3,,,,5.91970380806202,5.91970380806202,,
VIRSorter_NODE_27332_length_2075_cov_5_60164_ID_54663,8,VIRSorter_NODE_27332_length_2075_cov_5_60164_ID_54663,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2734_length_10471_cov_1_93426_ID_5467,14,VIRSorter_NODE_2734_length_10471_cov_1_93426_ID_5467,14,3,,,,7.11149407223115,gene_2-gene_14:4.93062647580849,,
VIRSorter_NODE_27366_length_2073_cov_12_5113_ID_54731,7,VIRSorter_NODE_27366_length_2073_cov_12_5113_ID_54731,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2741_length_10447_cov_11_8859_ID_5481,21,VIRSorter_NODE_2741_length_10447_cov_11_8859_ID_5481,21,3,,,,gene_3-gene_21:9.35534263262736,gene_4-gene_17:3.48629448304056,,
VIRSorter_NODE_27542_length_2063_cov_1_53461_ID_55083,9,VIRSorter_NODE_27542_length_2063_cov_1_53461_ID_55083,9,3,,,,5.32773342725582,5.32773342725582,,
VIRSorter_NODE_2757_length_10390_cov_12_3624_ID_5513,13,VIRSorter_NODE_2757_length_10390_cov_12_3624_ID_5513,13,3,,,,6.69561495048063,5.10671773486417,,
VIRSorter_NODE_2761_length_10371_cov_9_16898_ID_5521,25,VIRSorter_NODE_2761_length_10371_cov_9_16898_ID_5521,25,3,,,,gene_4-gene_25:10.88980946936623,gene_1-gene_23:6.82124310409850,,
VIRSorter_NODE_2762_length_10368_cov_2_83478_ID_5523,10,VIRSorter_NODE_2762_length_10368_cov_2_83478_ID_5523,10,3,,,,5.91970380806202,5.91970380806202,,
VIRSorter_NODE_2766_length_10093_cov_11_9721_ID_5531,14,VIRSorter_NODE_2766_length_10093_cov_11_9721_ID_5531,14,3,,,,5.49121230049466,4.20229782667536,,
VIRSorter_NODE_27693_length_2055_cov_2_08351_ID_55385,7,VIRSorter_NODE_27693_length_2055_cov_2_08351_ID_55385,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_27760_length_2052_cov_2_22078_ID_55519,7,VIRSorter_NODE_27760_length_2052_cov_2_22078_ID_55519,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_27766_length_2051_cov_1_2843_ID_55531,9,VIRSorter_NODE_27766_length_2051_cov_1_2843_ID_55531,9,3,,,,5.32773342725582,5.32773342725582,,
VIRSorter_NODE_27779_length_2051_cov_9_7817_ID_55557,7,VIRSorter_NODE_27779_length_2051_cov_9_7817_ID_55557,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2779_length_10319_cov_5_17867_ID_5557,19,VIRSorter_NODE_2779_length_10319_cov_5_17867_ID_5557,19,3,,,,9.50707454582360,gene_6-gene_19:6.54722264179259,,
VIRSorter_NODE_2780_length_10314_cov_3_08864_ID_5559,7,VIRSorter_NODE_2780_length_10314_cov_3_08864_ID_5559,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2781_length_10312_cov_2_87383_ID_5561,12,VIRSorter_NODE_2781_length_10312_cov_2_87383_ID_5561,12,3,,,,6.32549331929078,6.32549331929078,,
VIRSorter_NODE_27839_length_2048_cov_1_62259_ID_55677,9,VIRSorter_NODE_27839_length_2048_cov_1_62259_ID_55677,9,3,,,,5.32773342725582,3.89359133625594,,
VIRSorter_NODE_27851_length_2048_cov_1_80843_ID_55701,7,VIRSorter_NODE_27851_length_2048_cov_1_80843_ID_55701,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2790_length_10284_cov_2_9747_ID_5579,28,VIRSorter_NODE_2790_length_10284_cov_2_9747_ID_5579,28,3,,,,14.29641706162084,6.95416635785753,,
VIRSorter_NODE_27960_length_2042_cov_1_8141_ID_55919,9,VIRSorter_NODE_27960_length_2042_cov_1_8141_ID_55919,9,3,,,,5.32773342725582,2.80707201587116,,
VIRSorter_NODE_2796_length_10274_cov_14_5059_ID_5591,13,VIRSorter_NODE_2796_length_10274_cov_14_5059_ID_5591,13,3,,,,gene_2-gene_13:6.10364456967443,gene_4-gene_13:3.44140541539413,,
VIRSorter_NODE_2799_length_10273_cov_51_9109_ID_5597,15,VIRSorter_NODE_2799_length_10273_cov_51_9109_ID_5597,15,3,,,,7.55733641735912,gene_3-gene_15:4.78449844013025,,
VIRSorter_NODE_28001_length_2041_cov_12_1322_ID_56001,7,VIRSorter_NODE_28001_length_2041_cov_12_1322_ID_56001,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_28047_length_2039_cov_2_66161_ID_56093,8,VIRSorter_NODE_28047_length_2039_cov_2_66161_ID_56093,8,3,,,,4.73576304644962,3.35078025787009,,
VIRSorter_NODE_2804_length_10258_cov_5_96861_ID_5607,15,VIRSorter_NODE_2804_length_10258_cov_5_96861_ID_5607,15,3,,,,7.55733641735912,7.55733641735912,,
VIRSorter_NODE_28053_length_2039_cov_3_06485_ID_56105,7,VIRSorter_NODE_28053_length_2039_cov_3_06485_ID_56105,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_2807_length_10250_cov_140_063_ID_5613,20,VIRSorter_NODE_2807_length_10250_cov_140_063_ID_5613,20,3,,,,10.01986368058218,gene_3-gene_20:7.10881647173143,,
VIRSorter_NODE_28102_length_2036_cov_1_98062_ID_56203,7,VIRSorter_NODE_28102_length_2036_cov_1_98062_ID_56203,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2810_length_10230_cov_14_5324_ID_5619,10,VIRSorter_NODE_2810_length_10230_cov_14_5324_ID_5619,10,3,,,,5.91970380806202,4.44140541539413,,
VIRSorter_NODE_28119_length_2035_cov_1_00839_ID_56237,7,VIRSorter_NODE_28119_length_2035_cov_1_00839_ID_56237,7,3,,,,4.14379266564342,2.81425248153116,,
VIRSorter_NODE_2811_length_10229_cov_3_69887_ID_5621,9,VIRSorter_NODE_2811_length_10229_cov_3_69887_ID_5621,9,3,,,,5.32773342725582,2.80707201587116,,
VIRSorter_NODE_2814_length_10221_cov_8_10353_ID_5627,13,VIRSorter_NODE_2814_length_10221_cov_8_10353_ID_5627,13,3,,,,gene_3-gene_13:5.51167418886823,gene_3-gene_13:5.51167418886823,,
VIRSorter_NODE_2819_length_10208_cov_28_9492_ID_5637,11,VIRSorter_NODE_2819_length_10208_cov_28_9492_ID_5637,11,3,,,,4.51617632518270,4.51617632518270,,
VIRSorter_NODE_281_length_37427_cov_5_8674_ID_561,53,VIRSorter_NODE_281_length_37427_cov_5_8674_ID_561,53,3,,,,28.37879498813118,gene_4-gene_53:17.94231975174516,gene_1-gene_50:2.54047721023722,
VIRSorter_NODE_28235_length_2030_cov_3_15239_ID_56469,7,VIRSorter_NODE_28235_length_2030_cov_3_15239_ID_56469,7,3,,,,4.14379266564342,4.14379266564342,,
VIRSorter_NODE_28239_length_2030_cov_7_1855_ID_56477,8,VIRSorter_NODE_28239_length_2030_cov_7_1855_ID_56477,8,3,,,,4.73576304644962,4.73576304644962,,
VIRSorter_NODE_2831_length_10175_cov_20_0536_ID_5661,14,VIRSorter_NODE_2831_length_10175_cov_20_0536_ID_5661,14,3,,,,7.11149407223115,gene_1-gene_12:3.15370911015367,,
